Herb_ID,Herb_cn_name,detail_url,filled_fields,filled_values
HERB005262,松萝,https://www.dayi.org.cn/cmedical/306233.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《名医别录》"", ""Properties"": ""味甘、苦，性平，"", ""Meridians"": ""归心、肾、肺经""}"
HERB005266,松香,https://www.dayi.org.cn/cmedical/303843.html,Properties|Meridians,"{""Properties"": ""味苦、甘，性温。"", ""Meridians"": ""归肝、脾经""}"
HERB005268,松叶,https://www.dayi.org.cn/cmedical/303845.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""针叶"", ""Function"": ""祛风燥湿，杀虫止痒，活血安神。"", ""Indication"": ""风湿痹痛，脚气，湿疮，癣，风疹瘙痒，跌打损伤，神经衰弱，慢性肾炎，高血压病，预防乙脑、流感。"", ""Properties"": ""味苦，性温。"", ""Meridians"": ""归心、脾经""}"
HERB005273,松子仁,https://www.dayi.org.cn/cmedical/1117235.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""种仁"", ""Function"": ""松子仁具有润肠通便、润肺止咳的功效。"", ""Indication"": ""松子仁主要用于治疗肠燥便秘、肺燥干咳等症。"", ""Properties"": ""味甘，性温，"", ""Meridians"": ""归大肠、肺经""}"
HERB005271,松油,https://www.dayi.org.cn/cmedical/1115214.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""油树脂"", ""Function"": ""祛风、杀虫。"", ""Indication"": ""疥疮、皮癣。"", ""Properties"": ""味苦，性温""}"
HERB005272,松针,https://www.dayi.org.cn/cmedical/1117616.html,Properties|Meridians,"{""Properties"": ""味苦，性温，"", ""Meridians"": ""归心、脾经""}"
HERB005295,粟米,https://www.dayi.org.cn/cmedical/303862.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《别录》"", ""Properties"": ""味甘、咸，性凉"", ""Meridians"": ""归肾、脾、胃经。陈粟米：味苦，性寒""}"
HERB005296,粟米草,https://www.dayi.org.cn/cmedical/303863.html,Properties|Meridians,"{""Properties"": ""味淡、涩，性凉。"", ""Meridians"": ""归胃、肺经""}"
HERB005302,素馨花,https://www.dayi.org.cn/cmedical/303860.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味微苦，性平"", ""Meridians"": ""归肝经""}"
HERB005311,酸角,https://www.dayi.org.cn/cmedical/303873.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《食物本草》"", ""Properties"": ""味甘、酸，性凉。"", ""Meridians"": ""归心、胃经""}"
HERB005312,酸模,https://www.dayi.org.cn/cmedical/303875.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味酸、微苦，性寒"", ""Meridians"": ""归肝、膀胱经""}"
HERB005313,酸模叶,https://www.dayi.org.cn/cmedical/303876.html,Properties|Meridians,"{""Properties"": ""味酸，微苦，性寒。"", ""Meridians"": ""归胃、脾经""}"
HERB005314,酸石榴,https://www.dayi.org.cn/cmedical/303877.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《纲目》"", ""Properties"": ""味酸，性温。"", ""Meridians"": ""归胃、大肠经""}"
HERB005319,酸枣仁,https://www.dayi.org.cn/cmedical/1115571.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB005335,娑罗子,https://www.dayi.org.cn/cmedical/303893.html,Properties|Meridians,"{""Properties"": ""味甘，性温"", ""Meridians"": ""归肝、胃经""}"
HERB005338,锁阳,https://www.dayi.org.cn/cmedical/1155641.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB005390,太子参,https://www.dayi.org.cn/cmedical/1155615.html,Toxicity|UsePart,"{""Toxicity"": ""无毒"", ""UsePart"": ""块根""}"
HERB005394,檀香油,https://www.dayi.org.cn/cmedical/303941.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""挥发油"", ""Function"": ""降逆和胃，行气止痛。"", ""Indication"": ""主治呃逆，呕吐，胃脘痛，腰痛。"", ""Properties"": ""味苦，性温，"", ""Meridians"": ""归胃、肾经""}"
HERB005397,棠梨,https://www.dayi.org.cn/cmedical/1115229.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味酸、甘、涩，性寒"", ""Meridians"": ""归肺、胃、大肠经""}"
HERB005404,桃儿七,https://www.dayi.org.cn/cmedical/303949.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦、微辛，性温""}"
HERB005405,桃根,https://www.dayi.org.cn/cmedical/303951.html,Properties|Meridians,"{""Properties"": ""味苦，性平。"", ""Meridians"": ""归肝、心、胃、大肠经""}"
HERB005408,桃胶,https://www.dayi.org.cn/cmedical/303952.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""树皮中分泌出来的树脂"", ""Function"": ""和血、通淋、止痢。"", ""Indication"": ""主治血瘕、石淋、痢疾、腹痛、糖尿病、乳糜尿。"", ""Properties"": ""味苦，性平，"", ""Meridians"": ""归大肠、膀胱经""}"
HERB005406,桃花,https://www.dayi.org.cn/cmedical/1123677.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦，性平"", ""Meridians"": ""归心、肝、大肠经""}"
HERB005409,桃金娘,https://www.dayi.org.cn/cmedical/303953.html,Properties|Meridians,"{""Properties"": ""味甘、涩，性平。"", ""Meridians"": ""归肝、脾经""}"
HERB005413,桃叶,https://www.dayi.org.cn/cmedical/303958.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦、辛，性平。"", ""Meridians"": ""归脾、肾经""}"
HERB005414,桃叶蓼,https://www.dayi.org.cn/cmedical/303959.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温，"", ""Meridians"": ""归肺、脾、大肠经""}"
HERB005416,桃子,https://www.dayi.org.cn/cmedical/303961.html,Function|Indication|Properties|Meridians,"{""Function"": ""生津，润肠，活血，消积。"", ""Indication"": ""用于津少口渴，肠燥便秘，闭经，积聚。"", ""Properties"": ""味甘、酸，性温。"", ""Meridians"": ""归肺、大肠经""}"
HERB005434,天冬,https://www.dayi.org.cn/cmedical/303978.html,UsePart,"{""UsePart"": ""块根""}"
HERB005433,甜地丁,https://www.dayi.org.cn/cmedical/304025.html,Function|Indication,"{""Function"": ""清热解毒，凉血消肿。"", ""Indication"": ""痈肿疔疮，丹毒，肠痈，瘰疬，毒蛇咬伤，黄疸，肠炎，痢疾。""}"
HERB005437,甜瓜根,https://www.dayi.org.cn/cmedical/1115234.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""根"", ""Function"": ""祛风止痒。"", ""Indication"": ""风热湿疮。"", ""Properties"": ""味甘、苦，性寒""}"
HERB005443,天胡荽,https://www.dayi.org.cn/cmedical/303979.html,Properties,"{""Properties"": ""味辛、微苦，性凉""}"
HERB005445,田基黄,https://www.dayi.org.cn/cmedical/304015.html,Toxicity|Function|Indication,"{""Toxicity"": ""无毒"", ""Function"": ""清热利湿，解毒，散瘀消肿，止痛。"", ""Indication"": ""湿热黄疸，泄泻，痢疾，肠痈，肺痈，痈疖肿毒，乳蛾，口疮，目赤肿痛，毒蛇咬伤，跌打损伤。""}"
HERB005447,天葵子,https://www.dayi.org.cn/cmedical/1155667.html,Toxicity|UsePart,"{""Toxicity"": ""有小毒"", ""UsePart"": ""块根""}"
HERB005450,天罗水,https://www.dayi.org.cn/cmedical/303986.html,Herb_latin_name|UsePart|Function|Indication|Properties,"{""Herb_latin_name"": ""Luffacylindrica(L.)Roem./Luffaacutangula（L.）Roem."", ""UsePart"": ""茎中的液汁"", ""Function"": ""清热解毒，止咳化痰。"", ""Indication"": ""肺痈，肺痿，咳喘，肺痨，夏令皮肤疮疹，痤疮，烫伤。"", ""Properties"": ""味甘、微苦，性微寒""}"
HERB005451,天麻,https://www.dayi.org.cn/cmedical/1115608.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB005461,天荞麦根,https://www.dayi.org.cn/cmedical/1115248.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味酸、苦，性寒"", ""Meridians"": ""归心、肺、脾、肝经""}"
HERB005467,天山花楸,https://www.dayi.org.cn/cmedical/303998.html,Toxicity|Properties,"{""Toxicity"": ""无毒《新疆中草药》"", ""Properties"": ""味甘、苦，性凉。入脾、肺、胃经""}"
HERB005471,天山雪莲,https://www.dayi.org.cn/cmedical/304000.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""地上部分"", ""Function"": ""具有温肾助阳、祛风胜湿、通经活血的功效。"", ""Indication"": ""主治风寒湿痹痛、类风湿性关节炎、小腹冷痛、月经不调。"", ""Properties"": ""味微苦，性温，"", ""Meridians"": ""归肝、肾经""}"
HERB005474,天文草,https://www.dayi.org.cn/cmedical/304006.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛、苦，性微温。入肺、胃、脾经""}"
HERB005478,天雄,https://www.dayi.org.cn/cmedical/304010.html,Toxicity|Function|Indication|Properties,"{""Toxicity"": ""大毒"", ""Function"": ""祛风散寒，益火助阳。"", ""Indication"": ""风寒湿痹，历节风痛，四肢拘挛，心腹冷痛，痃癖症瘕。"", ""Properties"": ""味辛，性热。入肾经""}"
HERB005479,田旋花,https://www.dayi.org.cn/cmedical/304019.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛，性温""}"
HERB005485,天竺黄,https://www.dayi.org.cn/cmedical/304012.html,UsePart|Indication,"{""UsePart"": ""秆内分泌液干燥后的块状物"", ""Indication"": ""热病神昏，中风痰迷，小儿痰热惊痫、抽搐、夜啼。""}"
HERB005483,甜叶菊,https://www.dayi.org.cn/cmedical/304029.html,Properties|Meridians,"{""Properties"": ""味甘，性平"", ""Meridians"": ""入肺、胃经""}"
HERB005499,铁筷子,https://www.dayi.org.cn/cmedical/304055.html,Properties,"{""Properties"": ""味辛，性温。入心、肝、肺、膀胱经""}"
HERB005494,铁棒锤,https://www.dayi.org.cn/cmedical/1115257.html,Toxicity|Properties,"{""Toxicity"": ""有大毒"", ""Properties"": ""味苦、辛，性温""}"
HERB005500,铁筷子,https://www.dayi.org.cn/cmedical/304055.html,Function|Indication|Properties,"{""Function"": ""祛风止痛，理气活血，止咳平喘。"", ""Indication"": ""风湿痹痛，风寒感冒，跌打损伤，脘腹疼痛，哮喘，劳伤咳嗽，疔疮肿毒。"", ""Properties"": ""味辛，性温。入心、肝、肺、膀胱经""}"
HERB005497,铁海棠,https://www.dayi.org.cn/cmedical/304044.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦、涩，性凉""}"
HERB005501,铁力木,https://www.dayi.org.cn/cmedical/1115871.html,Properties,"{""Properties"": ""味苦，性凉""}"
HERB005507,铁丝七,https://www.dayi.org.cn/cmedical/304078.html,Properties|Meridians,"{""Properties"": ""味苦，性微寒。"", ""Meridians"": ""归肺、肝、膀胱经""}"
HERB005511,铁线透骨草,https://www.dayi.org.cn/cmedical/304084.html,Herb_latin_name|Toxicity|UsePart|Function|Indication|Properties,"{""Herb_latin_name"": ""Clematis intricata Bunge"", ""Toxicity"": ""小毒"", ""UsePart"": ""全草"", ""Function"": ""祛风除湿，通络止痛。"", ""Indication"": ""风湿性关节炎，四肢麻木，拘挛疼痛，牛皮癣，疥癞。"", ""Properties"": ""味辛、咸，性温。入肾、膀胱经""}"
HERB005509,铁苋菜,https://www.dayi.org.cn/cmedical/304081.html,Properties,"{""Properties"": ""味苦、涩，性平。入心、肺、大肠、小肠经""}"
HERB005514,铁轴草,https://www.dayi.org.cn/cmedical/304086.html,Toxicity|Properties,"{""Toxicity"": ""无毒《湖南药物志》"", ""Properties"": ""味辛、苦，性凉。入肺、肝、脾经""}"
HERB005523,通草,https://www.dayi.org.cn/cmedical/304089.html,UsePart,"{""UsePart"": ""茎髓""}"
HERB005524,铜锤玉带草,https://www.dayi.org.cn/cmedical/304117.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、苦，性平""}"
HERB005526,通关藤,https://www.dayi.org.cn/cmedical/304094.html,Properties|Meridians,"{""Properties"": ""味苦，微寒。"", ""Meridians"": ""归肺经""}"
HERB005527,茼蒿,https://www.dayi.org.cn/cmedical/304106.html,Properties,"{""Properties"": ""味辛、甘，性凉，入心、脾、胃经""}"
HERB005528,通花根,https://www.dayi.org.cn/cmedical/304096.html,Properties,"{""Properties"": ""味淡、微苦，性微寒。入肝、脾、肾经""}"
HERB005533,铜绿,https://www.dayi.org.cn/cmedical/304123.html,Indication,"{""Indication"": ""目翳，烂弦风眼，痈疽肿痛，鼻息肉，喉痹，牙疳，臁疮，顽癣，痔漏，风痰卒中。""}"
HERB005540,桐油,https://www.dayi.org.cn/cmedical/304112.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味甘、辛，性寒""}"
HERB005541,透骨草,https://www.dayi.org.cn/cmedical/304138.html,Toxicity,"{""Toxicity"": ""凤仙透骨草有小毒""}"
HERB005542,头花杜鹃,https://www.dayi.org.cn/cmedical/304135.html,Properties,"{""Properties"": ""味苦、辛，性温。入肺经""}"
HERB005548,土贝母,https://www.dayi.org.cn/cmedical/304155.html,UsePart,"{""UsePart"": ""块茎""}"
HERB005550,秃疮花,https://www.dayi.org.cn/cmedical/304144.html,Toxicity|Properties,"{""Toxicity"": ""有毒（《全国中草药汇编》）"", ""Properties"": ""味苦，性寒。入心、肺、胃经""}"
HERB005549,土鳖虫,https://www.dayi.org.cn/cmedical/304156.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有小毒"", ""Properties"": ""味咸，性寒"", ""Meridians"": ""归肝经""}"
HERB005551,土当归,https://www.dayi.org.cn/cmedical/304165.html,Properties,"{""Properties"": ""味辛，性温。入肝、肾经""}"
HERB005554,土丁桂,https://www.dayi.org.cn/cmedical/304168.html,Properties,"{""Properties"": ""味甘。微苦，性凉。入肝、脾、肾经""}"
HERB005563,兔儿伞,https://www.dayi.org.cn/cmedical/304219.html,Toxicity|Function|Indication|Properties,"{""Toxicity"": ""有毒"", ""Function"": ""温肺祛痰，祛风止痢，消肿杀虫。"", ""Indication"": ""外感风寒，咳嗽痰梗，温寒痢，腹泻，下痢禁口，肠风下血，风虚牙肿，疔头疮，便毒初起，眉癣，疥疮。"", ""Properties"": ""味苦、辛，性温。入肺、大肠经""}"
HERB005564,土茯苓,https://www.dayi.org.cn/cmedical/1008637.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB005568,土荆芥,https://www.dayi.org.cn/cmedical/304184.html,Properties,"{""Properties"": ""味辛、苦，性微温。入脾、胃经""}"
HERB005569,土荆皮,https://www.dayi.org.cn/cmedical/304185.html,Herb_latin_name|Toxicity|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Pseudolaricis Cortex"", ""Toxicity"": ""有毒"", ""UsePart"": ""根皮或近根树皮"", ""Function"": ""杀虫，疗癣，止痒。"", ""Properties"": ""味辛，性温"", ""Meridians"": ""归肺、脾经""}"
HERB005571,土连翘,https://www.dayi.org.cn/cmedical/304186.html,Properties,"{""Properties"": ""味苦，性凉。入肺、三焦经""}"
HERB005578,土三七,https://www.dayi.org.cn/cmedical/304202.html,Properties,"{""Properties"": ""味甘、微苦，性温""}"
HERB005575,土牛膝,https://www.dayi.org.cn/cmedical/304197.html,Properties|Meridians,"{""Properties"": ""味苦、酸，性平"", ""Meridians"": ""归肝、肾经""}"
HERB005580,菟丝子,https://www.dayi.org.cn/cmedical/1155624.html,UsePart,"{""UsePart"": ""成熟种子""}"
HERB005579,土砂仁,https://www.dayi.org.cn/cmedical/1115299.html,Properties|Meridians,"{""Properties"": ""味苦、辛，性温"", ""Meridians"": ""归脾、胃经""}"
HERB005582,土香薷,https://www.dayi.org.cn/cmedical/304209.html,Properties|Meridians,"{""Properties"": ""味辛，性微温"", ""Meridians"": ""归肺、胃经""}"
HERB005602,瓦楞子,https://www.dayi.org.cn/cmedical/304255.html,UsePart,"{""UsePart"": ""贝壳""}"
HERB005601,娃儿藤,https://www.dayi.org.cn/cmedical/304252.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛，性温。入肝经""}"
HERB005615,贯叶金丝桃,https://www.dayi.org.cn/cmedical/301080.html,Therapeutic_cn_class|UsePart|Function|Indication|Properties|Meridians,"{""Therapeutic_cn_class"": ""理气药"", ""UsePart"": ""地上部分"", ""Function"": ""疏肝解郁、清热利湿、消肿通乳。"", ""Indication"": ""用于肝气郁结、情志不畅、心胸郁闷、关节肿痛、乳痈、乳少。"", ""Properties"": ""辛，寒"", ""Meridians"": ""归肝经""}"
HERB005618,万年蒿,https://www.dayi.org.cn/cmedical/304270.html,Function|Indication,"{""Function"": ""清热解毒，凉血止血。"", ""Indication"": ""阴虚潮热，小儿惊风，肝炎，阑尾炎，创伤出血。""}"
HERB005619,万年青根,https://www.dayi.org.cn/cmedical/304272.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦、微甘，性寒。入肺、心经""}"
HERB005628,万寿菊,https://www.dayi.org.cn/cmedical/304277.html,Properties,"{""Properties"": ""味苦，性凉""}"
HERB005629,万寿菊叶,https://www.dayi.org.cn/cmedical/304279.html,Properties,"{""Properties"": ""味甘，性寒，有臭气。入肺经""}"
HERB005631,晚香玉,https://www.dayi.org.cn/cmedical/304265.html,Properties,"{""Properties"": ""味微甘、淡，性凉""}"
HERB005637,王不留行,https://www.dayi.org.cn/cmedical/304282.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB005641,王瓜子,https://www.dayi.org.cn/cmedical/304285.html,Toxicity|Properties,"{""Toxicity"": ""无毒《纲目》"", ""Properties"": ""味酸、苦，性平。入肺、大肠经""}"
HERB005644,望江南,https://www.dayi.org.cn/cmedical/304294.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦，性寒""}"
HERB005673,益母草,https://www.dayi.org.cn/cmedical/305423.html,Therapeutic_cn_class|UsePart|Function|Indication|Properties|Meridians,"{""Therapeutic_cn_class"": ""活血调经药"", ""UsePart"": ""地上部分"", ""Function"": ""本品具有活血调经，利尿消肿，清热解毒的功效。"", ""Indication"": ""用于月经不调，痛经经闭，恶露不尽，水肿尿少，疮疡肿毒。"", ""Properties"": ""味苦、辛，性微寒、"", ""Meridians"": ""归肝、心包、膀胱经""}"
