Herb_ID,Herb_cn_name,status,detail_url,reason
HERB001772,浮叶眼子菜,not_found,,no exact cmedical result in search page
HERB001781,甘草稍,not_found,,no exact cmedical result in search page
HERB001785,甘葛藤根,not_found,,no exact cmedical result in search page
HERB001786,干花豆,not_found,,no exact cmedical result in search page
HERB001787,干姜,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/301009.html,matched page but target columns already had values
HERB001789,橄榄白蜡伞,not_found,,no exact cmedical result in search page
HERB001788,橄榄,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300997.html,matched page but target columns already had values
HERB001792,干老鸡骨常山,not_found,,no exact cmedical result in search page
HERB001793,甘露秦,not_found,,no exact cmedical result in search page
HERB001794,干鹿肉,not_found,,no exact cmedical result in search page
HERB001799,甘青乌头,not_found,,no exact cmedical result in search page
HERB001797,甘青青兰,no_fields,https://www.dayi.org.cn/cmedical/300976.html,detail page parsed but no mapped fields found
HERB001798,甘青铁线莲,no_fields,https://www.dayi.org.cn/cmedical/1115805.html,detail page parsed but no mapped fields found
HERB001800,甘薯,no_fields,https://www.dayi.org.cn/cmedical/1114116.html,detail page parsed but no mapped fields found
HERB001801,甘松,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300978.html,matched page but target columns already had values
HERB001802,甘肃贝母,not_found,,no exact cmedical result in search page
HERB001804,甘肃黄芩,not_found,,no exact cmedical result in search page
HERB001803,甘肃槐树,not_found,,no exact cmedical result in search page
HERB001805,甘肃山楂,not_found,,no exact cmedical result in search page
HERB001808,甘西鼠尾草,not_found,,no exact cmedical result in search page
HERB001807,赣皖乌头,not_found,,no exact cmedical result in search page
HERB001814,刚毛柽柳,not_found,,no exact cmedical result in search page
HERB001810,杠板归根,not_found,,no exact cmedical result in search page
HERB001812,刚果剑雪封喉,not_found,,no exact cmedical result in search page
HERB001813,刚果萝芙木,not_found,,no exact cmedical result in search page
HERB001815,刚毛藤山柳,not_found,,no exact cmedical result in search page
HERB001823,高春黄菊,not_found,,no exact cmedical result in search page
HERB001826,高大翠雀花,not_found,,no exact cmedical result in search page
HERB001824,高丛珍珠梅,not_found,,no exact cmedical result in search page
HERB001828,高达山蓝,not_found,,no exact cmedical result in search page
HERB001829,高当归,not_found,,no exact cmedical result in search page
HERB001833,高贵波罗蜜,not_found,,no exact cmedical result in search page
HERB001832,高飞燕草,not_found,,no exact cmedical result in search page
HERB001834,高贵春黄菊,not_found,,no exact cmedical result in search page
HERB001835,高贵假紫草,not_found,,no exact cmedical result in search page
HERB001840,高黄芩,not_found,,no exact cmedical result in search page
HERB001842,高加索摆线,not_found,,no exact cmedical result in search page
HERB001843,高加索蓝盆花,not_found,,no exact cmedical result in search page
HERB001844,高加索鳞毛蕨,not_found,,no exact cmedical result in search page
HERB001841,高灰毛豆,not_found,,no exact cmedical result in search page
HERB001845,高加索龙胆,not_found,,no exact cmedical result in search page
HERB001847,高加索罂粟,not_found,,no exact cmedical result in search page
HERB001846,高加索乌头,not_found,,no exact cmedical result in search page
HERB001848,高加索紫金,not_found,,no exact cmedical result in search page
HERB001849,高咖啡,not_found,,no exact cmedical result in search page
HERB001850,高丽参,no_fields,https://www.dayi.org.cn/cmedical/1156129.html,detail page parsed but no mapped fields found
HERB001853,高梁泡,not_found,,no exact cmedical result in search page
HERB001855,高山扁枝石松,no_fields,https://www.dayi.org.cn/cmedical/306211.html,detail page parsed but no mapped fields found
HERB001857,高山花椒,not_found,,no exact cmedical result in search page
HERB001860,高山火绒草,not_found,,no exact cmedical result in search page
HERB001862,高山罗汉松,not_found,,no exact cmedical result in search page
HERB001858,高山黄华,no_fields,https://www.dayi.org.cn/cmedical/301032.html,detail page parsed but no mapped fields found
HERB001864,高山条蕨,not_found,,no exact cmedical result in search page
HERB001866,高山罂粟,not_found,,no exact cmedical result in search page
HERB001869,高原唐松草,not_found,,no exact cmedical result in search page
HERB001867,高乌头,not_found,,no exact cmedical result in search page
HERB001871,戈壁天门冬,not_found,,no exact cmedical result in search page
HERB001868,高一枝黄花,not_found,,no exact cmedical result in search page
HERB001870,高泽兰,not_found,,no exact cmedical result in search page
HERB001877,蛤蚧,no_fields,https://www.dayi.org.cn/cmedical/1155647.html,detail page parsed but no mapped fields found
HERB001878,格里菲斯十大功劳,not_found,,no exact cmedical result in search page
HERB001881,哥伦比亚巴豆,not_found,,no exact cmedical result in search page
HERB001879,格里菲斯藤黄,not_found,,no exact cmedical result in search page
HERB001882,哥伦比亚木瓣树?,not_found,,no exact cmedical result in search page
HERB001883,葛蔓,no_fields,https://www.dayi.org.cn/cmedical/1114122.html,detail page parsed but no mapped fields found
HERB001884,哥纳香,not_found,,no exact cmedical result in search page
HERB001887,葛上亭长,no_fields,https://www.dayi.org.cn/cmedical/1118001.html,detail page parsed but no mapped fields found
HERB001888,格式鼠尾草,not_found,,no exact cmedical result in search page
HERB001885,蛤壳,no_fields,https://www.dayi.org.cn/cmedical/1155799.html,detail page parsed but no mapped fields found
HERB001890,各样西番莲,not_found,,no exact cmedical result in search page
HERB001892,革叶猕猴桃,not_found,,no exact cmedical result in search page
HERB001895,贡嘎山乌头,not_found,,no exact cmedical result in search page
HERB001894,工布乌头,no_fields,https://www.dayi.org.cn/cmedical/1115954.html,detail page parsed but no mapped fields found
HERB001896,功劳木,no_fields,https://www.dayi.org.cn/cmedical/1114203.html,detail page parsed but no mapped fields found
HERB001898,公兴马兜铃,not_found,,no exact cmedical result in search page
HERB001897,功劳子,no_fields,https://www.dayi.org.cn/cmedical/1114129.html,detail page parsed but no mapped fields found
HERB001900,枸骨树皮,no_fields,https://www.dayi.org.cn/cmedical/1113529.html,detail page parsed but no mapped fields found
HERB001902,枸骨子,no_fields,https://www.dayi.org.cn/cmedical/1113530.html,detail page parsed but no mapped fields found
HERB001903,狗脊,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/301057.html,matched page but target columns already had values
HERB001905,狗桔刺,not_found,,no exact cmedical result in search page
HERB001910,钩毛茜草,not_found,,no exact cmedical result in search page
HERB001906,枸橘核,no_fields,https://www.dayi.org.cn/cmedical/1114140.html,detail page parsed but no mapped fields found
HERB001909,枸橘枳实,not_found,,no exact cmedical result in search page
HERB001913,枸杞小波,not_found,,no exact cmedical result in search page
HERB001912,枸杞根皮,not_found,,no exact cmedical result in search page
HERB001907,枸橘叶,no_fields,https://www.dayi.org.cn/cmedical/1113536.html,detail page parsed but no mapped fields found
HERB001915,枸杞子,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1114210.html,matched page but target columns already had values
HERB001918,狗肾,no_fields,https://www.dayi.org.cn/cmedical/1118054.html,detail page parsed but no mapped fields found
HERB001916,狗肉,no_fields,https://www.dayi.org.cn/cmedical/1118037.html,detail page parsed but no mapped fields found
HERB001921,构树白皮,not_found,,no exact cmedical result in search page
HERB001923,构树果,not_found,,no exact cmedical result in search page
HERB001922,构树根,not_found,,no exact cmedical result in search page
HERB001924,钩藤,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1155649.html,matched page but target columns already had values
HERB001929,钩枝藤,not_found,,no exact cmedical result in search page
HERB001930,钩状胡椒,not_found,,no exact cmedical result in search page
HERB001927,狗心,no_fields,https://www.dayi.org.cn/cmedical/1118132.html,detail page parsed but no mapped fields found
HERB001925,钩藤根,no_fields,https://www.dayi.org.cn/cmedical/1114142.html,detail page parsed but no mapped fields found
HERB001931,钩状胡椒,not_found,,no exact cmedical result in search page
HERB001932,钩状石斛,not_found,,no exact cmedical result in search page
HERB001936,鼓槌石斛,not_found,,no exact cmedical result in search page
HERB001935,古城玫瑰树,not_found,,no exact cmedical result in search page
HERB001934,古巴萝芙木,not_found,,no exact cmedical result in search page
HERB001940,古蔺雪丹,not_found,,no exact cmedical result in search page
HERB001939,谷壳,not_found,,no exact cmedical result in search page
HERB001938,谷精草,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1008535.html,matched page but target columns already had values
HERB001942,骨碎补,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1114253.html,matched page but target columns already had values
HERB001945,孤挺花,not_found,,no exact cmedical result in search page
HERB001944,孤挺花,not_found,,no exact cmedical result in search page
HERB001943,骨碎补毛,no_fields,https://www.dayi.org.cn/cmedical/1114171.html,detail page parsed but no mapped fields found
HERB001946,孤挺花杂交种,not_found,,no exact cmedical result in search page
HERB001951,挂金灯跟,not_found,,no exact cmedical result in search page
HERB001953,瓜篓皮,not_found,,no exact cmedical result in search page
HERB001949,瓜馥木,no_fields,https://www.dayi.org.cn/cmedical/1116887.html,detail page parsed but no mapped fields found
HERB001958,瓜叶乌头,not_found,,no exact cmedical result in search page
HERB001954,瓜篓子,not_found,,no exact cmedical result in search page
HERB001950,挂金灯,no_fields,https://www.dayi.org.cn/cmedical/301067.html,detail page parsed but no mapped fields found
HERB001955,栝楼茎叶,no_fields,https://www.dayi.org.cn/cmedical/301646.html,detail page parsed but no mapped fields found
HERB001964,观光木,not_found,,no exact cmedical result in search page
HERB001959,拐芹,no_fields,https://www.dayi.org.cn/cmedical/1116034.html,detail page parsed but no mapped fields found
HERB001965,管花党参,not_found,,no exact cmedical result in search page
HERB001967,管花秦艽,not_found,,no exact cmedical result in search page
HERB001968,管花肉苁蓉,not_found,,no exact cmedical result in search page
HERB001966,管花马兜铃,not_found,,no exact cmedical result in search page
HERB001969,关黄柏,no_fields,https://www.dayi.org.cn/cmedical/1155819.html,detail page parsed but no mapped fields found
HERB001973,灌木萝芙木,not_found,,no exact cmedical result in search page
HERB001971,灌木奥拓斯特草,not_found,,no exact cmedical result in search page
HERB001974,灌木天门冬,not_found,,no exact cmedical result in search page
HERB001972,灌木柴胡,not_found,,no exact cmedical result in search page
HERB001976,灌木文殊兰,not_found,,no exact cmedical result in search page
